时间,收盘价,代码,成交量,成交笔数,收益率,净价,全价
2023-11-13,105.7767,200311.IB,100000000.0,2.0,2.819999933242798,105.7767,109.486
2023-11-13,101.778,200315.IB,100000000.0,3.0,2.4800000190734863,101.778,101.9748
2023-11-13,100.2648,210303.IB,250000000.0,5.0,2.4000000953674316,100.2648,102.1951
2023-11-13,101.6778,210305.IB,80000000.0,4.0,2.515000104904175,101.6778,103.2878
2023-11-13,102.9554,210307.IB,0.0,0.0,2.639266014099121,102.9554,105.8058
2023-11-13,103.6136,210310.IB,150000000.0,4.0,2.8475000858306885,103.6136,104.7218
2023-11-13,100.3224,210313.IB,680000000.0,10.0,2.4200000762939453,100.3224,100.3827
2023-11-13,99.7883,210315.IB,0.0,0.0,2.5502350330352783,99.7883,101.9625
2023-11-13,101.4871,210316.IB,0.0,0.0,3.5376381874084473,101.4871,102.503
2023-11-13,99.329,2203002.IB,0.0,0.0,2.4604220390319824,99.329,99.5617
2023-11-13,100.0389,220302.IB,0.0,0.0,2.3352506160736084,100.0389,101.7534
2023-11-13,100.1249,220303.IB,960000000.0,15.0,2.4830000400543213,100.1249,101.2203
2023-11-13,100.2379,220305.IB,860000000.0,11.0,2.5299999713897705,100.2379,102.3116
2023-11-13,99.9415,220307.IB,0.0,0.0,2.7499606609344482,99.9415,100.4581
2023-11-13,102.3498,220310.IB,60000000.0,2.0,2.8575000762939453,102.3498,104.4959
2023-11-13,100.3757,220311.IB,1670000000.0,7.0,2.8499999046325684,100.3757,101.0571
2023-11-13,99.9462,220312.IB,100000000.0,2.0,2.4100000858306885,99.9462,101.0985
2023-11-13,100.7447,220315.IB,1510000000.0,25.0,2.5975000858306885,100.7447,101.8927
2023-11-13,99.842,220322.IB,1135000000.0,9.0,2.430000066757202,99.842,100.3904
2023-11-13,100.2222,220313.IB,920000000.0,18.0,2.5269999504089355,100.2222,102.7031
2023-11-13,99.9983,220332.IB,50000000.0,4.0,2.440000057220459,99.9983,102.2912
2023-11-13,101.5943,092203005.IB,390000000.0,8.0,3.294100046157837,101.5943,104.6436
2023-11-13,100.0525,2303102.IB,240000000.0,2.0,2.450000047683716,100.0525,102.1347
2023-11-13,100.9126,230305.IB,860000000.0,16.0,2.637500047683716,100.9126,103.1142
2023-11-13,101.9183,230310.IB,1051000000.0,20.0,2.859999895095825,101.9183,104.2369
2023-11-13,100.0039,230301.IB,410000000.0,10.0,2.350100040435791,100.0039,101.6105
2023-11-13,99.8878,2303001.IB,0.0,0.0,2.4481523036956787,99.8878,101.3383
2023-11-13,100.3175,092303001.IB,200000000.0,2.0,2.5350000858306885,100.3175,100.6139
2023-11-13,99.9516,092303002.IB,80000000.0,1.0,2.380000114440918,99.9516,101.2273
2023-11-13,100.9812,230307.IB,0.0,0.0,2.749675989151001,100.9812,102.6566
2023-11-13,100.2658,230303.IB,100000000.0,5.0,2.521699905395508,100.2658,101.8022
2023-11-13,99.7742,230302.IB,1410000000.0,16.0,2.5,99.7742,100.9428
2023-11-13,99.7356,230304.IB,1880000000.0,27.0,2.409899950027466,99.7356,100.5934
2023-11-13,100.0312,2303039.IB,0.0,0.0,2.3384711742401123,100.0312,100.4057
2023-11-13,94.697,112323002.IB,0.0,0.0,5.478423595428467,94.697,96.7979
2023-11-13,99.9532,230311.IB,2680000000.0,43.0,2.8545000553131104,99.9532,100.9577
2023-11-13,97.1905,112323003.IB,0.0,0.0,5.65669584274292,97.1905,98.7937
2023-11-13,97.1905,112323004.IB,0.0,0.0,5.658444881439209,97.1905,98.7632
2023-11-13,99.2922,230315.IB,538000000.0,10.0,2.6600000858306885,99.2922,99.9821
2023-11-13,97.1905,112323005.IB,0.0,0.0,5.663698673248291,97.1905,98.6716
2023-11-13,97.1905,112323006.IB,0.0,0.0,5.670719146728516,97.1905,98.5494
2023-11-13,94.518,112323008.IB,0.0,0.0,5.748936176300049,94.518,95.3568
2023-11-13,99.8311,230313.IB,710000000.0,8.0,2.559999942779541,99.8311,100.0428
2023-11-13,99.7324,230312.IB,100000000.0,2.0,2.5,99.7324,99.7775
2023-11-13,94.3396,112323009.IB,0.0,0.0,6.000025272369385,94.3396,94.3396
2023-11-14,101.1,018063.SH,0.0,0.0,2.6690874099731445,101.1,103.1931
2023-11-14,100.01,018064.SH,0.0,0.0,2.59743332862854,100.01,100.6682
2023-11-14,97.3183,092103001.IB,0.0,0.0,5.523072719573975,97.3183,97.6216
2023-11-14,100.0,092103003.IB,0.0,0.0,1.2998907566070557,100.0,100.1172
2023-11-14,100.3114,092103107.IB,0.0,0.0,2.153489828109741,100.3114,100.8244
2023-11-14,99.6418,092203003.IB,0.0,0.0,2.415933609008789,99.6418,100.3331
2023-11-14,99.5485,092203007.IB,0.0,0.0,2.6987500190734863,99.5485,99.9874
2023-11-14,100.23,108803.SZ,0.0,0.0,2.392219066619873,100.23,101.9175
2023-11-14,102.0649,140376.IB,0.0,0.0,2.208843469619751,102.0649,102.1846
2023-11-14,101.8051,150305.IB,0.0,0.0,2.484380006790161,101.8051,104.8441
2023-11-14,102.4905,150308.IB,0.0,0.0,2.4447221755981445,102.4905,105.0809
2023-11-14,102.4751,150314.IB,0.0,0.0,2.4688756465911865,102.4751,103.1201
2023-11-14,109.3898,150319.IB,0.0,0.0,2.949223756790161,109.3898,112.6426
2023-11-14,98.65,160303.BC,0.0,0.0,3.5404,98.65,100.65
2023-11-14,101.7251,160303.IB,280000000.0,5.0,2.5350000858306885,101.7251,104.1428
2023-11-14,101.6791,160310.IB,160000000.0,2.0,2.549999952316284,101.6791,102.2873
2023-11-14,104.8018,170303.IB,300000000.0,3.0,2.5899999141693115,104.8018,107.4857
2023-11-14,109.1232,180310.IB,0.0,0.0,2.645037889480591,109.1232,112.2362
2023-11-14,99.44,190305.BC,0.0,0.0,3.4036,99.44,101.50999999999999
2023-11-14,100.155,190305.IB,365000000.0,8.0,2.569200038909912,100.155,102.6352
2023-11-14,100.29,190310.BC,0.0,0.0,3.7717,100.29,101.69000000000001
2023-11-14,105.6993,190310.IB,66000000.0,4.0,2.7300000190734863,105.6993,107.5766
2023-11-14,101.2106,190311.IB,340000000.0,8.0,3.6438000202178955,101.2106,104.7095
2023-11-14,97.54,200305.BC,0.0,0.0,3.5033,97.54,99.23
2023-11-14,100.5592,200305.IB,429000000.0,11.0,2.4800000190734863,100.5592,102.6166
2023-11-14,97.62,200307.BC,0.0,0.0,3.6402,97.62,99.56
2023-11-14,102.167,200307.IB,200000000.0,4.0,2.559999942779541,102.167,104.516
2023-11-14,95.28,200310.BC,0.0,0.0,3.7999,95.28,96.96000000000001
2023-11-14,102.5483,200310.IB,674000000.0,11.0,2.7850000858306885,102.5483,104.631
2023-11-14,105.7891,200311.IB,130000000.0,1.0,2.817500114440918,105.7891,109.5086
2023-11-14,101.778,200315.IB,0.0,0.0,2.478667974472046,101.778,101.9842
2023-11-14,100.2706,210303.IB,750000000.0,8.0,2.380000114440918,100.2706,102.2095
2023-11-14,101.6778,210305.IB,0.0,0.0,2.5142455101013184,101.6778,103.2966
2023-11-14,102.9554,210307.IB,0.0,0.0,2.6388213634490967,102.9554,105.8151
2023-11-14,103.6124,210310.IB,200000000.0,3.0,2.8475000858306885,103.6124,104.7298
2023-11-14,100.3214,210313.IB,1790000000.0,21.0,2.4200000762939453,100.3214,100.3893
2023-11-14,99.8781,210315.IB,180000000.0,1.0,2.5199999809265137,99.8781,102.0591
2023-11-14,101.6146,210316.IB,60000000.0,2.0,3.532400369644165,101.6146,102.6404
2023-11-14,99.3697,2203002.IB,60000000.0,1.0,2.4142000675201416,99.3697,99.607
2023-11-14,100.0389,220302.IB,0.0,0.0,2.33402681350708,100.0389,101.7602
2023-11-14,100.1473,220303.IB,47100000.0,3.0,2.4679999351501465,100.1473,101.2497
2023-11-14,100.2599,220305.IB,1600000000.0,19.0,2.5227999687194824,100.2599,102.3407
2023-11-14,99.9415,220307.IB,0.0,0.0,2.749953031539917,99.9415,100.4655
2023-11-14,102.33,220310.IB,470000000.0,9.0,2.859999895095825,102.33,104.4848
2023-11-14,100.2987,220311.IB,2250000000.0,20.0,2.859999895095825,100.2987,100.988
2023-11-14,99.9486,220312.IB,30000000.0,1.0,2.4059998989105225,99.9486,101.1072
2023-11-14,100.7356,220315.IB,510000000.0,10.0,2.5999999046325684,100.7356,101.8913
2023-11-14,99.8499,220322.IB,610000000.0,13.0,2.4200000762939453,99.8499,100.4044
2023-11-14,100.2605,220313.IB,380000000.0,7.0,2.507499933242798,100.2605,102.7486
2023-11-14,100.0088,220332.IB,150000000.0,3.0,2.430000066757202,100.0088,102.3084
2023-11-14,101.5943,092203005.IB,0.0,0.0,3.294081687927246,101.5943,104.6532
2023-11-14,100.0555,2303102.IB,240000000.0,2.0,2.4474000930786133,100.0555,102.1445
2023-11-14,100.9021,230305.IB,1475000000.0,26.0,2.640000104904175,100.9021,103.1116
2023-11-14,101.9179,230310.IB,2970000000.0,30.0,2.859999895095825,101.9179,104.245
2023-11-14,100.0071,230301.IB,341000000.0,5.0,2.340100049972534,100.0071,101.6202
2023-11-14,99.8878,2303001.IB,0.0,0.0,2.448316812515259,99.8878,101.3448
2023-11-14,100.3175,092303001.IB,0.0,0.0,2.534891366958618,100.3175,100.6211
2023-11-14,99.9516,092303002.IB,80000000.0,1.0,2.380000114440918,99.9516,101.2336
2023-11-14,100.9812,230307.IB,0.0,0.0,2.749612808227539,100.9812,102.6646
2023-11-14,100.2463,230303.IB,160000000.0,6.0,2.5299999713897705,100.2463,101.7899
2023-11-14,99.801,230302.IB,110000000.0,3.0,2.482100009918213,99.801,100.976
2023-11-14,99.7423,230304.IB,2200000000.0,30.0,2.4000000953674316,99.7423,100.6054
2023-11-14,100.0312,2303039.IB,0.0,0.0,2.3384623527526855,100.0312,100.4121
2023-11-14,94.697,112323002.IB,0.0,0.0,5.477603912353516,94.697,96.8124
2023-11-14,100.0175,230311.IB,6700000000.0,77.0,2.8468000888824463,100.0175,101.0298
2023-11-14,97.1905,112323003.IB,0.0,0.0,5.655821800231934,97.1905,98.809
2023-11-14,97.1905,112323004.IB,0.0,0.0,5.6575703620910645,97.1905,98.7785
2023-11-14,99.2922,230315.IB,0.0,0.0,2.6600069999694824,99.2922,99.9889
2023-11-14,97.1905,112323005.IB,0.0,0.0,5.662822723388672,97.1905,98.6869
2023-11-14,97.1905,112323006.IB,0.0,0.0,5.669840335845947,97.1905,98.5647
2023-11-14,94.518,112323008.IB,0.0,0.0,5.748033046722412,94.518,95.3718
2023-11-14,99.8588,230313.IB,1120000000.0,14.0,2.549999952316284,99.8588,100.0774
2023-11-14,99.8037,230312.IB,470000000.0,4.0,2.462599992752075,99.8037,99.8553
2023-11-14,94.3396,112323009.IB,0.0,0.0,5.99904203414917,94.3396,94.3551
2023-11-15,101.1,018063.SH,0.0,0.0,2.6685314178466797,101.1,103.2018
2023-11-15,100.01,018064.SH,0.0,0.0,2.5971295833587646,100.01,100.6754
2023-11-15,97.3183,092103001.IB,0.0,0.0,5.546351432800293,97.3183,97.6236
2023-11-15,100.0,092103003.IB,0.0,0.0,1.299888014793396,100.0,100.1208
2023-11-15,100.3114,092103107.IB,0.0,0.0,2.1511647701263428,100.3114,100.8316
2023-11-15,99.6418,092203003.IB,0.0,0.0,2.4162611961364746,99.6418,100.3391
2023-11-15,99.5485,092203007.IB,0.0,0.0,2.6996989250183105,99.5485,99.9936
2023-11-15,100.233,108803.SZ,100000.0,0.0,2.381789445877075,100.233,101.9287
2023-11-15,102.0649,140376.IB,0.0,0.0,2.202733278274536,102.0649,102.1965
2023-11-15,101.8051,150305.IB,0.0,0.0,2.4812121391296387,101.8051,104.855
2023-11-15,102.4905,150308.IB,0.0,0.0,2.4412734508514404,102.4905,105.0926
2023-11-15,102.4751,150314.IB,0.0,0.0,2.466825246810913,102.4751,103.1307
2023-11-15,109.3898,150319.IB,0.0,0.0,2.949068307876587,109.3898,112.6533
2023-11-15,98.65,160303.BC,0.0,0.0,3.5404,98.65,100.65
2023-11-15,101.7291,160303.IB,520000000.0,8.0,2.5332000255584717,101.7291,104.1559
2023-11-15,101.7316,160310.IB,100000000.0,2.0,2.5299999713897705,101.7316,102.3485
2023-11-15,104.8308,170303.IB,90000000.0,3.0,2.5799999237060547,104.8308,107.5259
2023-11-15,109.1342,180310.IB,70000000.0,2.0,2.640000104904175,109.1342,112.2606
2023-11-15,99.44,190305.BC,0.0,0.0,3.4036,99.44,101.50999999999999
2023-11-15,100.1518,190305.IB,110000000.0,3.0,2.574899911880493,100.1518,102.641
2023-11-15,100.29,190310.BC,0.0,0.0,3.7717,100.29,101.69000000000001
2023-11-15,105.6862,190310.IB,102000000.0,2.0,2.7309999465942383,105.6862,107.574
2023-11-15,101.2121,190311.IB,60000000.0,2.0,3.6435000896453857,101.2121,104.7216
2023-11-15,97.54,200305.BC,0.0,0.0,3.5033,97.54,99.23
2023-11-15,100.596,200305.IB,1020000000.0,14.0,2.450000047683716,100.596,102.6614
2023-11-15,97.62,200307.BC,0.0,0.0,3.6402,97.62,99.56
2023-11-15,102.1673,200307.IB,280000000.0,7.0,2.5594000816345215,102.1673,104.5252
2023-11-15,95.28,200310.BC,0.0,0.0,3.7999,95.28,96.96000000000001
2023-11-15,102.5036,200310.IB,970000000.0,15.0,2.7925000190734863,102.5036,104.5952
2023-11-15,105.7891,200311.IB,300000000.0,3.0,2.817500114440918,105.7891,109.5189
2023-11-15,102.1248,200315.IB,1950000000.0,10.0,2.294800043106079,102.1248,102.3403
2023-11-15,100.2725,210303.IB,740000000.0,9.0,2.3698999881744385,100.2725,102.22
2023-11-15,101.6966,210305.IB,190000000.0,6.0,2.505000114440918,101.6966,103.3242
2023-11-15,102.9554,210307.IB,0.0,0.0,2.638376474380493,102.9554,105.8244
2023-11-15,103.6112,210310.IB,330000000.0,5.0,2.8475000858306885,103.6112,104.7379
2023-11-15,100.3441,210313.IB,870390000.0,10.0,2.3949999809265137,100.3441,100.4195
2023-11-15,99.8781,210315.IB,0.0,0.0,2.5200583934783936,99.8781,102.0659
2023-11-15,101.6146,210316.IB,0.0,0.0,3.5323963165283203,101.6146,102.6502
2023-11-15,99.3697,2203002.IB,0.0,0.0,2.416415214538574,99.3697,99.6115
2023-11-15,100.0366,220302.IB,20000000.0,2.0,2.3401999473571777,100.0366,101.7647
2023-11-15,100.1443,220303.IB,30000000.0,3.0,2.4700000286102295,100.1443,101.2538
2023-11-15,100.3824,220305.IB,2852000000.0,23.0,2.4825000762939453,100.3824,102.4704
2023-11-15,99.9415,220307.IB,0.0,0.0,2.749945640563965,99.9415,100.473
2023-11-15,102.3294,220310.IB,2410000000.0,15.0,2.859999895095825,102.3294,104.4928
2023-11-15,100.2793,220311.IB,1570000000.0,15.0,2.862499952316284,100.2793,100.9766
2023-11-15,99.9466,220312.IB,310000000.0,10.0,2.4100000858306885,99.9466,101.1116
2023-11-15,100.735,220315.IB,1380000000.0,13.0,2.5999999046325684,100.735,101.8984
2023-11-15,99.8503,220322.IB,1670000000.0,19.0,2.4200000762939453,99.8503,100.4108
2023-11-15,100.2565,220313.IB,200000000.0,2.0,2.509500026702881,100.2565,102.7518
2023-11-15,100.0088,220332.IB,340000000.0,3.0,2.430000066757202,100.0088,102.3151
2023-11-15,101.5948,092203005.IB,60000000.0,1.0,3.2939999103546143,101.5948,104.6633
2023-11-15,100.0555,2303102.IB,0.0,0.0,2.44732928276062,100.0555,102.1514
2023-11-15,100.9314,230305.IB,1170000000.0,30.0,2.632499933242798,100.9314,103.1488
2023-11-15,101.9175,230310.IB,2738000000.0,30.0,2.859999895095825,101.9175,104.2531
2023-11-15,100.0103,230301.IB,220000000.0,8.0,2.329900026321411,100.0103,101.63
2023-11-15,99.8878,2303001.IB,0.0,0.0,2.4484822750091553,99.8878,101.3512
2023-11-15,100.3175,092303001.IB,0.0,0.0,2.5347659587860107,100.3175,100.6283
2023-11-15,99.9516,092303002.IB,0.0,0.0,2.3805124759674072,99.9516,101.2399
2023-11-15,100.9866,230307.IB,600000.0,1.0,2.748500108718872,100.9866,102.678
2023-11-15,100.3156,230303.IB,271000000.0,8.0,2.5,100.3156,101.8664
2023-11-15,99.804,230302.IB,490000000.0,4.0,2.4800000190734863,99.804,100.9854
2023-11-15,99.7489,230304.IB,4880000000.0,45.0,2.3901000022888184,99.7489,100.6173
2023-11-15,100.0312,2303039.IB,0.0,0.0,2.338453769683838,100.0312,100.4186
2023-11-15,94.697,112323002.IB,0.0,0.0,5.4767842292785645,94.697,96.8269
2023-11-15,99.8867,230311.IB,2176000000.0,34.0,2.862499952316284,99.8867,100.9068
2023-11-15,97.1905,112323003.IB,0.0,0.0,5.654947757720947,97.1905,98.8243
2023-11-15,97.1905,112323004.IB,0.0,0.0,5.65669584274292,97.1905,98.7937
2023-11-15,99.2929,230315.IB,200000000.0,2.0,2.6600000858306885,99.2929,99.9965
2023-11-15,97.1905,112323005.IB,0.0,0.0,5.6619462966918945,97.1905,98.7021
2023-11-15,97.1905,112323006.IB,0.0,0.0,5.668962478637695,97.1905,98.58
2023-11-15,94.518,112323008.IB,0.0,0.0,5.747130393981934,94.518,95.3867
2023-11-15,99.8727,230313.IB,370000000.0,6.0,2.5450000762939453,99.8727,100.0981
2023-11-15,99.8037,230312.IB,0.0,0.0,2.4626669883728027,99.8037,99.8617
2023-11-15,94.3396,112323009.IB,0.0,0.0,5.998058795928955,94.3396,94.3705
2023-11-16,101.1,018063.SH,0.0,0.0,2.6679744720458984,101.1,103.2104
2023-11-16,100.01,018064.SH,0.0,0.0,2.596824884414673,100.01,100.6827
2023-11-16,97.3183,092103001.IB,0.0,0.0,5.569857597351074,97.3183,97.6255
2023-11-16,100.0,092103003.IB,0.0,0.0,1.2998853921890259,100.0,100.1243
2023-11-16,100.3114,092103107.IB,0.0,0.0,2.1488170623779297,100.3114,100.8388
2023-11-16,99.6418,092203003.IB,0.0,0.0,2.4165902137756348,99.6418,100.3451
2023-11-16,99.5485,092203007.IB,0.0,0.0,2.7006523609161377,99.5485,99.9997
2023-11-16,100.233,108803.SZ,0.0,0.0,2.3780782222747803,100.233,101.9369
2023-11-16,102.0649,140376.IB,0.0,0.0,2.19659161567688,102.0649,102.2085
2023-11-16,101.8051,150305.IB,0.0,0.0,2.4780306816101074,101.8051,104.8659
2023-11-16,102.4568,150308.IB,290000000.0,4.0,2.462100028991699,102.4568,105.0707
2023-11-16,102.4751,150314.IB,0.0,0.0,2.464769124984741,102.4751,103.1412
2023-11-16,109.3898,150319.IB,0.0,0.0,2.9489126205444336,109.3898,112.6639
2023-11-16,98.65,160303.BC,0.0,0.0,3.5404,98.65,100.65
2023-11-16,101.7291,160303.IB,0.0,0.0,2.5323030948638916,101.7291,104.165
2023-11-16,101.7705,160310.IB,770000000.0,13.0,2.515000104904175,101.7705,102.3961
2023-11-16,104.8291,170303.IB,1120000000.0,7.0,2.579400062561035,104.8291,107.5354
2023-11-16,109.1342,180310.IB,30000000.0,1.0,2.640000104904175,109.1342,112.274
2023-11-16,99.44,190305.BC,0.0,0.0,3.4036,99.44,101.50999999999999
2023-11-16,100.1488,190305.IB,260000000.0,6.0,2.579900026321411,100.1488,102.647
2023-11-16,100.29,190310.BC,0.0,0.0,3.7717,100.29,101.69000000000001
2023-11-16,105.7266,190310.IB,140000000.0,4.0,2.723299980163574,105.7266,107.625
2023-11-16,101.2043,190311.IB,100000000.0,5.0,3.64490008354187,101.2043,104.7244
2023-11-16,97.54,200305.BC,0.0,0.0,3.5033,97.54,99.23
2023-11-16,100.5864,200305.IB,1210000000.0,20.0,2.4576001167297363,100.5864,102.6598
2023-11-16,97.62,200307.BC,0.0,0.0,3.6402,97.62,99.56
2023-11-16,102.2596,200307.IB,10000000.0,1.0,2.5290000438690186,102.2596,104.6264
2023-11-16,95.28,200310.BC,0.0,0.0,3.7999,95.28,96.96000000000001
2023-11-16,102.5172,200310.IB,580000000.0,8.0,2.7899999618530273,102.5172,104.6176
2023-11-16,105.7709,200311.IB,850000000.0,3.0,2.819999933242798,105.7709,105.7709
2023-11-16,101.7704,200315.IB,60000000.0,2.0,2.4800000190734863,101.7704,101.9953
2023-11-16,100.2665,210303.IB,220000000.0,6.0,2.375,100.2665,102.2226
2023-11-16,101.719,210305.IB,130000000.0,3.0,2.494999885559082,101.719,103.3554
2023-11-16,102.9554,210307.IB,0.0,0.0,2.6379308700561523,102.9554,105.8338
2023-11-16,103.61,210310.IB,210000000.0,4.0,2.8475000858306885,103.61,104.7459
2023-11-16,100.362,210313.IB,2220000000.0,24.0,2.375,100.362,100.445
2023-11-16,99.8781,210315.IB,0.0,0.0,2.5201141834259033,99.8781,102.0727
2023-11-16,101.6146,210316.IB,0.0,0.0,3.5323922634124756,101.6146,102.6601
2023-11-16,99.3697,2203002.IB,0.0,0.0,2.4186758995056152,99.3697,99.6161
2023-11-16,100.0332,220302.IB,680000000.0,10.0,2.3499999046325684,100.0332,101.7682
2023-11-16,100.1745,220303.IB,520000000.0,17.0,2.450000047683716,100.1745,101.291
2023-11-16,100.268,220305.IB,271000000.0,10.0,2.5199999809265137,100.268,102.3632
2023-11-16,99.9412,220307.IB,100000000.0,2.0,2.75,99.9412,100.4802
2023-11-16,102.3294,220310.IB,690000000.0,6.0,2.859999895095825,102.3294,104.5015
2023-11-16,100.3175,220311.IB,1360000000.0,18.0,2.8575000762939453,100.3175,101.0227
2023-11-16,99.9518,220312.IB,220000000.0,3.0,2.4000000953674316,99.9518,101.1232
2023-11-16,100.7855,220315.IB,2340000000.0,34.0,2.5850000381469727,100.7855,101.9566
2023-11-16,99.8622,220322.IB,213500000.0,8.0,2.4049999713897705,99.8622,100.4288
2023-11-16,100.3187,220313.IB,300000000.0,5.0,2.4779999256134033,100.3187,102.8213
2023-11-16,100.0088,220332.IB,0.0,0.0,2.430013656616211,100.0088,102.3218
2023-11-16,101.5948,092203005.IB,0.0,0.0,3.29394268989563,101.5948,104.6729
2023-11-16,100.0555,2303102.IB,0.0,0.0,2.447256565093994,100.0555,102.1582
2023-11-16,100.9409,230305.IB,1170000000.0,33.0,2.630000114440918,100.9409,103.1661
2023-11-16,101.9413,230310.IB,3520000000.0,35.0,2.8570001125335693,101.9413,104.2854
2023-11-16,100.0101,230301.IB,160000000.0,3.0,2.3301000595092773,100.0101,101.6363
2023-11-16,99.8878,2303001.IB,0.0,0.0,2.448648691177368,99.8878,101.3577
2023-11-16,100.3175,092303001.IB,0.0,0.0,2.5346405506134033,100.3175,100.6355
2023-11-16,99.9516,092303002.IB,0.0,0.0,2.3810439109802246,99.9516,101.2461
2023-11-16,100.861,230307.IB,90000000.0,6.0,2.7699999809265137,100.861,102.5603
2023-11-16,100.3384,230303.IB,1130000000.0,18.0,2.490000009536743,100.3384,101.8964
2023-11-16,99.8334,230302.IB,220000000.0,7.0,2.4600000381469727,99.8334,101.0212
2023-11-16,99.7446,230304.IB,1600000000.0,29.0,2.400099992752075,99.7446,100.6184
2023-11-16,100.0312,2303039.IB,0.0,0.0,2.3384451866149902,100.0312,100.425
2023-11-16,94.697,112323002.IB,0.0,0.0,5.4759650230407715,94.697,96.8414
2023-11-16,99.9075,230311.IB,1150000000.0,18.0,2.859999895095825,99.9075,100.9354
2023-11-16,97.1905,112323003.IB,0.0,0.0,5.654074192047119,97.1905,98.8396
2023-11-16,97.1905,112323004.IB,0.0,0.0,5.655821800231934,97.1905,98.809
2023-11-16,99.326,230315.IB,60000000.0,2.0,2.6524999141693115,99.326,100.0364
2023-11-16,97.1905,112323005.IB,0.0,0.0,5.661070823669434,97.1905,98.7174
2023-11-16,97.1905,112323006.IB,0.0,0.0,5.668084144592285,97.1905,98.5952
2023-11-16,94.518,112323008.IB,0.0,0.0,5.746228218078613,94.518,95.4017
2023-11-16,99.8797,230313.IB,220000000.0,4.0,2.5425000190734863,99.8797,100.1119
2023-11-16,99.7872,230312.IB,350000000.0,5.0,2.47160005569458,99.7872,99.8517
2023-11-16,94.3396,112323009.IB,0.0,0.0,5.997076034545898,94.3396,94.386
2023-11-17,101.1,018063.SH,0.0,0.0,2.667416572570801,101.1,103.2191
2023-11-17,100.01,018064.SH,0.0,0.0,2.5965194702148438,100.01,100.6899
2023-11-17,97.3183,092103001.IB,0.0,0.0,5.593594074249268,97.3183,97.6275
2023-11-17,100.0,092103003.IB,0.0,0.0,1.2998828887939453,100.0,100.1279
2023-11-17,100.3114,092103107.IB,0.0,0.0,2.146446704864502,100.3114,100.8461
2023-11-17,99.6418,092203003.IB,0.0,0.0,2.4169206619262695,99.6418,100.3511
2023-11-17,99.5485,092203007.IB,0.0,0.0,2.7016103267669678,99.5485,100.0059
2023-11-17,100.233,108803.SZ,0.0,0.0,2.3743233680725098,100.233,101.9451
2023-11-17,102.0649,140376.IB,0.0,0.0,2.190417766571045,102.0649,102.2205
2023-11-17,101.8051,150305.IB,0.0,0.0,2.4748356342315674,101.8051,104.8769
2023-11-17,102.4568,150308.IB,0.0,0.0,2.4587149620056152,102.4568,105.0824
2023-11-17,102.4751,150314.IB,0.0,0.0,2.462707281112671,102.4751,103.1518
2023-11-17,109.3898,150319.IB,0.0,0.0,2.9487569332122803,109.3898,112.6745
2023-11-17,98.65,160303.BC,0.0,0.0,3.5404,98.65,100.65
2023-11-17,101.7482,160303.IB,50000000.0,1.0,2.5199999809265137,101.7482,104.1932
2023-11-17,101.7556,160310.IB,1000000000.0,14.0,2.5204999446868896,101.7556,102.3899
2023-11-17,104.856,170303.IB,1990000000.0,10.0,2.569999933242798,104.856,107.5735
2023-11-17,109.1342,180310.IB,0.0,0.0,2.638749837875366,109.1342,112.2873
2023-11-17,99.44,190305.BC,0.0,0.0,3.4036,99.44,101.50999999999999
2023-11-17,100.1388,190305.IB,420000000.0,5.0,2.600100040435791,100.1388,102.646
2023-11-17,100.29,190310.BC,0.0,0.0,3.7717,100.29,101.69000000000001
2023-11-17,105.7227,190310.IB,184000000.0,5.0,2.7225000858306885,105.7227,107.6316
2023-11-17,101.2342,190311.IB,460000000.0,11.0,3.6393001079559326,101.2342,104.7649
2023-11-17,97.54,200305.BC,0.0,0.0,3.5033,97.54,99.23
2023-11-17,100.6036,200305.IB,530000000.0,10.0,2.4400999546051025,100.6036,102.685
2023-11-17,97.62,200307.BC,0.0,0.0,3.6402,97.62,99.56
2023-11-17,102.288,200307.IB,330000000.0,5.0,2.5199999809265137,102.288,104.6638
2023-11-17,95.28,200310.BC,0.0,0.0,3.7999,95.28,96.96000000000001
2023-11-17,102.5289,200310.IB,191000000.0,5.0,2.7874999046325684,102.5289,104.6381
2023-11-17,105.8595,200311.IB,660000000.0,7.0,2.805000066757202,105.8595,105.8697
2023-11-17,101.7704,200315.IB,0.0,0.0,2.4786438941955566,101.7704,102.0047
2023-11-17,100.2665,210303.IB,440000000.0,8.0,2.375,100.2665,102.2311
2023-11-17,101.719,210305.IB,110500000.0,3.0,2.494999885559082,101.719,103.3642
2023-11-17,102.9554,210307.IB,0.0,0.0,2.6374850273132324,102.9554,105.8431
2023-11-17,103.6435,210310.IB,472000000.0,11.0,2.8424999713897705,103.6435,104.7886
2023-11-17,100.3467,210313.IB,2330000000.0,18.0,2.387500047683716,100.3467,100.4372
2023-11-17,99.8781,210315.IB,0.0,0.0,2.5201704502105713,99.8781,102.0795
2023-11-17,101.6146,210316.IB,0.0,0.0,3.532388210296631,101.6146,102.6699
2023-11-17,99.3697,2203002.IB,0.0,0.0,2.4209516048431396,99.3697,99.6207
2023-11-17,100.039,220302.IB,100000000.0,2.0,2.329900026321411,100.039,101.7808
2023-11-17,100.1742,220303.IB,500000000.0,14.0,2.450000047683716,100.1742,101.2977
2023-11-17,100.3887,220305.IB,150000000.0,2.0,2.4800000190734863,100.3887,102.491
2023-11-17,99.9411,220307.IB,210000000.0,6.0,2.75,99.9411,100.4876
